Threshold,Accuracy,Sensitivity,Specificity,Precision,Negative predictive value,False positive rate,False negative rate,False discovery rate
0.1767783761024475,0.5955414012738853,0.9939759036144579,0.14864864864864866,0.5670103092783505,0.9565217391304348,0.8513513513513513,0.006024096385542169,0.4329896907216495
0.17848144471645355,0.5987261146496815,0.9939759036144579,0.1554054054054054,0.5689655172413793,0.9583333333333334,0.8445945945945946,0.006024096385542169,0.43103448275862066
0.18066516518592834,0.6019108280254777,0.9939759036144579,0.16216216216216217,0.5709342560553633,0.96,0.8378378378378378,0.006024096385542169,0.4290657439446367
0.18069325387477875,0.5987261146496815,0.9879518072289156,0.16216216216216217,0.5694444444444444,0.9230769230769231,0.8378378378378378,0.012048192771084338,0.4305555555555556
0.18434125185012817,0.5955414012738853,0.9819277108433735,0.16216216216216217,0.5679442508710801,0.8888888888888888,0.8378378378378378,0.018072289156626505,0.43205574912891986
0.18908771872520447,0.5987261146496815,0.9819277108433735,0.16891891891891891,0.5699300699300699,0.8928571428571429,0.831081081081081,0.018072289156626505,0.43006993006993005
0.19057440757751465,0.6019108280254777,0.9819277108433735,0.17567567567567569,0.5719298245614035,0.896551724137931,0.8243243243243243,0.018072289156626505,0.4280701754385965
0.19092874228954315,0.6050955414012739,0.9819277108433735,0.18243243243243243,0.573943661971831,0.9,0.8175675675675675,0.018072289156626505,0.426056338028169
0.19368460774421692,0.60828025477707,0.9819277108433735,0.1891891891891892,0.5759717314487632,0.9032258064516129,0.8108108108108109,0.018072289156626505,0.42402826855123676
0.19432443380355835,0.6114649681528662,0.9819277108433735,0.19594594594594594,0.5780141843971631,0.90625,0.8040540540540541,0.018072289156626505,0.4219858156028369
0.19495852291584015,0.6146496815286624,0.9819277108433735,0.20270270270270271,0.5800711743772242,0.9090909090909091,0.7972972972972973,0.018072289156626505,0.4199288256227758
0.19888824224472046,0.6178343949044586,0.9819277108433735,0.20945945945945946,0.5821428571428572,0.9117647058823529,0.7905405405405406,0.018072289156626505,0.41785714285714287
0.20169471204280853,0.6146496815286624,0.9759036144578314,0.20945945945945946,0.5806451612903226,0.8857142857142857,0.7905405405405406,0.024096385542168676,0.41935483870967744
0.2021428644657135,0.6178343949044586,0.9759036144578314,0.21621621621621623,0.5827338129496403,0.8888888888888888,0.7837837837837838,0.024096385542168676,0.4172661870503597
0.20284345746040344,0.6210191082802548,0.9759036144578314,0.22297297297297297,0.5848375451263538,0.8918918918918919,0.777027027027027,0.024096385542168676,0.4151624548736462
0.2147289216518402,0.6242038216560509,0.9759036144578314,0.22972972972972974,0.5869565217391305,0.8947368421052632,0.7702702702702703,0.024096385542168676,0.41304347826086957
0.21559357643127441,0.6273885350318471,0.9759036144578314,0.23648648648648649,0.5890909090909091,0.8974358974358975,0.7635135135135135,0.024096385542168676,0.4109090909090909
0.21584171056747437,0.6242038216560509,0.9698795180722891,0.23648648648648649,0.5875912408759124,0.875,0.7635135135135135,0.030120481927710843,0.4124087591240876
0.2184937596321106,0.6273885350318471,0.9698795180722891,0.24324324324324326,0.5897435897435898,0.8780487804878049,0.7567567567567568,0.030120481927710843,0.41025641025641024
0.22015295922756195,0.6305732484076433,0.9698795180722891,0.25,0.5919117647058824,0.8809523809523809,0.75,0.030120481927710843,0.40808823529411764
0.22205953299999237,0.6337579617834395,0.9698795180722891,0.25675675675675674,0.5940959409594095,0.8837209302325582,0.7432432432432432,0.030120481927710843,0.4059040590405904
0.22418193519115448,0.6369426751592356,0.9698795180722891,0.2635135135135135,0.5962962962962963,0.8863636363636364,0.7364864864864865,0.030120481927710843,0.40370370370370373
0.2299032360315323,0.6401273885350318,0.9698795180722891,0.2702702702702703,0.5985130111524164,0.8888888888888888,0.7297297297297297,0.030120481927710843,0.40148698884758366
0.2359153926372528,0.643312101910828,0.9698795180722891,0.27702702702702703,0.6007462686567164,0.8913043478260869,0.722972972972973,0.030120481927710843,0.39925373134328357
0.23646609485149384,0.6401273885350318,0.963855421686747,0.27702702702702703,0.599250936329588,0.8723404255319149,0.722972972972973,0.03614457831325301,0.40074906367041196
0.23828338086605072,0.643312101910828,0.963855421686747,0.28378378378378377,0.6015037593984962,0.875,0.7162162162162162,0.03614457831325301,0.39849624060150374
0.24205505847930908,0.6464968152866242,0.963855421686747,0.2905405405405405,0.6037735849056604,0.8775510204081632,0.7094594594594594,0.03614457831325301,0.39622641509433965
0.24409091472625732,0.6496815286624203,0.963855421686747,0.2972972972972973,0.6060606060606061,0.88,0.7027027027027027,0.03614457831325301,0.3939393939393939
0.24624645709991455,0.6464968152866242,0.9578313253012049,0.2972972972972973,0.6045627376425855,0.8627450980392157,0.7027027027027027,0.04216867469879518,0.39543726235741444
0.24633507430553436,0.6496815286624203,0.9578313253012049,0.30405405405405406,0.6068702290076335,0.8653846153846154,0.6959459459459459,0.04216867469879518,0.3931297709923664
0.2518179416656494,0.6528662420382165,0.9578313253012049,0.3108108108108108,0.6091954022988506,0.8679245283018868,0.6891891891891891,0.04216867469879518,0.39080459770114945
0.25599005818367004,0.6560509554140127,0.9578313253012049,0.31756756756756754,0.6115384615384616,0.8703703703703703,0.6824324324324325,0.04216867469879518,0.38846153846153847
0.257303386926651,0.6592356687898089,0.9578313253012049,0.32432432432432434,0.6138996138996139,0.8727272727272727,0.6756756756756757,0.04216867469879518,0.3861003861003861
0.2608853280544281,0.6624203821656051,0.9578313253012049,0.3310810810810811,0.6162790697674418,0.875,0.668918918918919,0.04216867469879518,0.38372093023255816
0.2657919228076935,0.6592356687898089,0.9518072289156626,0.3310810810810811,0.6147859922178989,0.8596491228070176,0.668918918918919,0.04819277108433735,0.3852140077821012
0.2678128480911255,0.6624203821656051,0.9518072289156626,0.33783783783783783,0.6171875,0.8620689655172413,0.6621621621621622,0.04819277108433735,0.3828125
0.26887473464012146,0.6656050955414012,0.9518072289156626,0.34459459459459457,0.6196078431372549,0.864406779661017,0.6554054054054054,0.04819277108433735,0.3803921568627451
0.27600356936454773,0.6624203821656051,0.9457831325301205,0.34459459459459457,0.6181102362204725,0.85,0.6554054054054054,0.05421686746987952,0.38188976377952755
0.27650657296180725,0.6656050955414012,0.9457831325301205,0.35135135135135137,0.6205533596837944,0.8524590163934426,0.6486486486486487,0.05421686746987952,0.3794466403162055
0.27896982431411743,0.6624203821656051,0.9397590361445783,0.35135135135135137,0.6190476190476191,0.8387096774193549,0.6486486486486487,0.060240963855421686,0.38095238095238093
0.2829626202583313,0.6656050955414012,0.9397590361445783,0.3581081081081081,0.6215139442231076,0.8412698412698413,0.6418918918918919,0.060240963855421686,0.3784860557768924
0.28402671217918396,0.6687898089171974,0.9397590361445783,0.36486486486486486,0.624,0.84375,0.6351351351351351,0.060240963855421686,0.376
0.28476443886756897,0.6719745222929936,0.9397590361445783,0.3716216216216216,0.6265060240963856,0.8461538461538461,0.6283783783783784,0.060240963855421686,0.37349397590361444
0.2904348075389862,0.6687898089171974,0.9337349397590361,0.3716216216216216,0.625,0.8333333333333334,0.6283783783783784,0.06626506024096386,0.375
0.291915625333786,0.6719745222929936,0.9337349397590361,0.3783783783783784,0.6275303643724697,0.835820895522388,0.6216216216216216,0.06626506024096386,0.3724696356275304
0.29864054918289185,0.6751592356687898,0.9337349397590361,0.38513513513513514,0.6300813008130082,0.8382352941176471,0.6148648648648649,0.06626506024096386,0.3699186991869919
0.3000696897506714,0.678343949044586,0.9337349397590361,0.3918918918918919,0.6326530612244898,0.8405797101449275,0.6081081081081081,0.06626506024096386,0.3673469387755102
0.30100002884864807,0.6751592356687898,0.927710843373494,0.3918918918918919,0.6311475409836066,0.8285714285714286,0.6081081081081081,0.07228915662650602,0.36885245901639346
0.30123889446258545,0.678343949044586,0.927710843373494,0.39864864864864863,0.6337448559670782,0.8309859154929577,0.6013513513513513,0.07228915662650602,0.3662551440329218
0.30409151315689087,0.6751592356687898,0.9216867469879518,0.39864864864864863,0.6322314049586777,0.8194444444444444,0.6013513513513513,0.0783132530120482,0.3677685950413223
0.30505263805389404,0.678343949044586,0.9216867469879518,0.40540540540540543,0.6348547717842323,0.821917808219178,0.5945945945945946,0.0783132530120482,0.3651452282157676
0.30699002742767334,0.6815286624203821,0.9216867469879518,0.41216216216216217,0.6375,0.8243243243243243,0.5878378378378378,0.0783132530120482,0.3625
0.3074430525302887,0.6847133757961783,0.9216867469879518,0.4189189189189189,0.6401673640167364,0.8266666666666667,0.581081081081081,0.0783132530120482,0.3598326359832636
0.30834370851516724,0.6878980891719745,0.9216867469879518,0.42567567567567566,0.6428571428571429,0.8289473684210527,0.5743243243243243,0.0783132530120482,0.35714285714285715
0.3087974786758423,0.6910828025477707,0.9216867469879518,0.43243243243243246,0.6455696202531646,0.8311688311688312,0.5675675675675675,0.0783132530120482,0.35443037974683544
0.3092924952507019,0.6942675159235668,0.9216867469879518,0.4391891891891892,0.6483050847457628,0.8333333333333334,0.5608108108108109,0.0783132530120482,0.3516949152542373
0.31055834889411926,0.697452229299363,0.9216867469879518,0.44594594594594594,0.6510638297872341,0.8354430379746836,0.5540540540540541,0.0783132530120482,0.34893617021276596
